Concept Code,Lot Number,Tradename Picklist Term,DIN,Review Date,Expiry
6971000087106,AHABB341BI,Twinrix® (HAHB),2230578,09/09/2015,03/31/2018
6961000087102,AHABB338AP,Twinrix® Junior (HAHB),2237548,09/09/2015,09/30/2017
6961000087102,AHABB338AY,Twinrix® Junior (HAHB),2237548,12/16/2015,09/30/2017
6971000087106,AHABB343AJ,Twinrix® (HAHB),2230578,12/21/2015,03/31/2018
6971000087106,AHABB345AM,Twinrix® (HAHB),2230578,01/21/2016,06/30/2018
6961000087102,AHABB348AK,Twinrix® Junior (HAHB),2237548,01/26/2016,08/31/2018
6961000087102,AHABB348AL,Twinrix® Junior (HAHB),2237548,01/26/2016,08/31/2018
6971000087106,AHABB356BA,Twinrix® (HAHB),2230578,04/01/2016,09/30/2018
6961000087102,AHABB348AP,Twinrix® Junior (HAHB),2237548,04/19/2016,08/31/2018
6961000087102,AHABB361AB,Twinrix® Junior (HAHB),2237548,05/30/2016,01/31/2019
6971000087106,AHABB357AC,Twinrix® (HAHB),2230578,08/31/2016,10/31/2018
6971000087106,AHABB363AY,Twinrix® (HAHB),2230578,09/16/2016,01/31/2019
6961000087102,AHABB362AF,Twinrix® Junior (HAHB),2237548,12/12/2016,01/31/2019
6971000087106,AHABB362BA,Twinrix® (HAHB),2230578,01/30/2017,02/28/2019
6961000087102,AHABB362AR,Twinrix® Junior (HAHB),2237548,02/07/2017,01/31/2019
6901000087101,K023284,Vaqta® (HA),2229702,01/22/2015,04/28/2017
6901000087101,L003905,Vaqta® (HA),2229702,03/25/2015,04/28/2017
6901000087101,L003904,Vaqta® (HA),2229702,04/14/2015,06/01/2017
6901000087101,L018347,Vaqta® (HA),2229702,07/30/2015,12/12/2017
6901000087101,L035311,Vaqta® (HA),2229702,12/17/2015,06/15/2018
6901000087101,L039643,Vaqta® (HA),2229702,12/17/2015,06/15/2018
6901000087101,M010466,Vaqta® (HA),2229702,04/19/2016,10/13/2018
6901000087101,M012959,Vaqta® (HA),2229702,04/20/2016,10/13/2018
6901000087101,M025610,Vaqta® (HA),2229702,06/30/2016,01/27/2019
6901000087101,M026053,Vaqta® (HA),2229702,06/30/2016,10/13/2018
6901000087101,M018591,Vaqta® (HA),2229702,07/18/2016,01/27/2019
6901000087101,M048026,Vaqta® (HA),2229702,01/24/2017,10/05/2019
6901000087101,N000987,Vaqta® (HA),2229702,02/27/2017,10/03/2019
6901000087101,N000989,Vaqta® (HA),2229702,02/27/2017,10/03/2019
7231000087104,AVARB528AC,Varilrix® (Var),2241047,02/11/2015,12/31/2016
7231000087104,AVARB589AB,Varilrix® (Var),2241047,04/07/2015,12/31/2016
7231000087104,AVARB589AC,Varilrix® (Var),2241047,04/20/2015,02/28/2017
7231000087104,AVARB589AD,Varilrix® (Var),2241047,07/14/2015,05/31/2017
7231000087104,AVARB589AE,Varilrix® (Var),2241047,01/13/2016,10/31/2017
7231000087104,AVARB590AB,Varilrix® (Var),2241047,04/22/2016,11/30/2017
7231000087104,AVARB628BB,Varilrix® (Var),2241047,07/15/2016,12/31/2017
7231000087104,AVARB628BC,Varilrix® (Var),2241047,11/28/2016,12/31/2017
7231000087104,AVARB629AA,Varilrix® (Var),2241047,12/02/2016,01/31/2018
7231000087104,AVARB703AA,Varilrix® (Var),2241047,01/09/2017,06/30/2018
7241000087105,K026281,Varivax® III (Var),2246081,02/27/2015,12/15/2016
7241000087105,L000691,Varivax® III (Var),2246081,02/27/2015,01/07/2017
7241000087105,L000690,Varivax® III (Var),2246081,02/27/2015,01/07/2017
7241000087105,L002872,Varivax® III (Var),2246081,03/24/2015,01/27/2017
7241000087105,L012216,Varivax® III (Var),2246081,05/25/2015,04/08/2017
7241000087105,L012217,Varivax® III (Var),2246081,05/25/2015,04/08/2017
7241000087105,L009215,Varivax® III (Var),2246081,05/25/2015,03/17/2017
7241000087105,L026416,Varivax® III (Var),2246081,08/26/2015,07/15/2017
7241000087105,L029269,Varivax® III (Var),2246081,10/09/2015,08/04/2017
7241000087105,L012218,Varivax® III (Var),2246081,10/09/2015,04/08/2017
7241000087105,L016130,Varivax® III (Var),2246081,10/21/2015,05/06/2017
7241000087105,L029270,Varivax® III (Var),2246081,10/21/2015,08/04/2017
7241000087105,L036659,Varivax® III (Var),2246081,12/21/2015,09/23/2017
7241000087105,L038129,Varivax® III (Var),2246081,12/21/2015,09/29/2017
7241000087105,L038130,Varivax® III (Var),2246081,12/21/2015,09/29/2017
7241000087105,L036660,Varivax® III (Var),2246081,12/21/2015,09/23/2017
7241000087105,L037546,Varivax® III (Var),2246081,12/21/2015,09/28/2017
7241000087105,L045577,Varivax® III (Var),2246081,01/29/2016,11/10/2017
7241000087105,L045578,Varivax® III (Var),2246081,01/29/2016,11/11/2017
7241000087105,M003284,Varivax® III (Var),2246081,04/08/2016,01/20/2018
7241000087105,M007076,Varivax® III (Var),2246081,04/08/2016,04/29/2017
7241000087105,M003283,Varivax® III (Var),2246081,04/11/2016,01/20/2018
7241000087105,M008337,Varivax® III (Var),2246081,04/11/2016,02/18/2018
7241000087105,M014749,Varivax® III (Var),2246081,05/24/2016,03/21/2018
7241000087105,M014751,Varivax® III (Var),2246081,05/30/2016,03/21/2018
7241000087105,M014750,Varivax® III (Var),2246081,05/30/2016,03/21/2018
7241000087105,M017343,Varivax® III (Var),2246081,06/10/2016,04/05/2018
7241000087105,M017339,Varivax® III (Var),2246081,06/15/2016,04/05/2018
7241000087105,M018480,Varivax® III (Var),2246081,06/22/2016,04/11/2018
7241000087105,M022252,Varivax® III (Var),2246081,07/18/2016,05/02/2018
7241000087105,M022253,Varivax® III (Var),2246081,07/18/2016,05/02/2018
7241000087105,M023916,Varivax® III (Var),2246081,08/04/2016,05/12/2018
7241000087105,M032480,Varivax® III (Var),2246081,09/26/2016,07/05/2018
7241000087105,M042670,Varivax® III (Var),2246081,01/20/2017,10/20/2018
7241000087105,M045715,Varivax® III (Var),2246081,01/20/2017,11/16/2018
7331000087107,L5061-2,Vivaxim® (HA-Typh-I),2248361,01/05/2015,01/31/2017
7331000087107,L5062-1,Vivaxim® (HA-Typh-I),2248361,03/04/2015,01/31/2017
7331000087107,L5125-1,Vivaxim® (HA-Typh-I),2248361,04/14/2015,02/28/2017
7331000087107,L5204-1,Vivaxim® (HA-Typh-I),2248361,07/07/2015,04/30/2017
7221000087101,UI122AA,YF-Vax® (YF),428833,05/04/2015,12/10/2016
7221000087101,UI284AA,YF-Vax® (YF),428833,01/27/2016,10/22/2017
7221000087101,UI286AA,YF-Vax® (YF),428833,08/10/2016,04/14/2018
7221000087101,UI283AB,YF-Vax® (YF),428833,08/10/2016,04/07/2018
19321000087101,K025137,Zostavax® II (Zos),2375516,02/20/2015,02/06/2016
19321000087101,K025133,Zostavax® II (Zos),2375516,02/20/2015,01/29/2016
19321000087101,K025134,Zostavax® II (Zos),2375516,02/23/2015,02/06/2016
19321000087101,K025136,Zostavax® II (Zos),2375516,02/23/2015,02/06/2016
19321000087101,L009978,Zostavax® II (Zos),2375516,04/20/2015,06/08/2016
19321000087101,L009972,Zostavax® II (Zos),2375516,04/20/2015,02/06/2016
19321000087101,L010578,Zostavax® II (Zos),2375516,05/11/2015,06/04/2016
19321000087101,L011339,Zostavax® II (Zos),2375516,05/25/2015,02/06/2016
19321000087101,L018133,Zostavax® II (Zos),2375516,07/02/2015,04/14/2016
19321000087101,L018089,Zostavax® II (Zos),2375516,07/02/2015,04/14/2016
19321000087101,L018135,Zostavax® II (Zos),2375516,07/02/2015,04/14/2016
19321000087101,L021178,Zostavax® II (Zos),2375516,07/14/2015,08/30/2016
19321000087101,L016129,Zostavax® II (Zos),2375516,07/22/2015,10/03/2016
19321000087101,L021179,Zostavax® II (Zos),2375516,07/27/2015,08/30/2016
19321000087101,L023648,Zostavax® II (Zos),2375516,08/18/2015,06/29/2016
19321000087101,L023562,Zostavax® II (Zos),2375516,08/18/2015,07/16/2016
19321000087101,L023916,Zostavax® II (Zos),2375516,08/19/2015,07/16/2016
19321000087101,L023569,Zostavax® II (Zos),2375516,08/28/2015,06/29/2016
19321000087101,L024494,Zostavax® II (Zos),2375516,08/28/2015,09/10/2016
19321000087101,L023548,Zostavax® II (Zos),2375516,09/14/2015,10/08/2016
19321000087101,L025579,Zostavax® II (Zos),2375516,09/25/2015,09/10/2016
19321000087101,L026555,Zostavax® II (Zos),2375516,09/25/2015,10/08/2016
19321000087101,L028520,Zostavax® II (Zos),2375516,10/21/2015,10/12/2016
19321000087101,L028266,Zostavax® II (Zos),2375516,10/26/2015,10/12/2016
19321000087101,L029460,Zostavax® II (Zos),2375516,11/06/2015,10/12/2016
19321000087101,L031420,Zostavax® II (Zos),2375516,11/20/2015,11/04/2016
19321000087101,L033364,Zostavax® II (Zos),2375516,11/20/2015,03/01/2017
19321000087101,L034796,Zostavax® II (Zos),2375516,12/04/2015,03/10/2017
19321000087101,L042844,Zostavax® II (Zos),2375516,01/29/2016,04/29/2017
19321000087101,L045669,Zostavax® II (Zos),2375516,02/16/2016,05/12/2017
19321000087101,L048048,Zostavax® II (Zos),2375516,02/16/2016,05/25/2017
19321000087101,M000413,Zostavax® II (Zos),2375516,03/04/2016,07/04/2017
19321000087101,M002219,Zostavax® II (Zos),2375516,04/29/2016,07/12/2017
19321000087101,M004903,Zostavax® II (Zos),2375516,04/29/2016,07/28/2017
19321000087101,M007680,Zostavax® II (Zos),2375516,05/17/2016,08/11/2017
19321000087101,M011074,Zostavax® II (Zos),2375516,06/03/2016,08/27/2017
19321000087101,M020113,Zostavax® II (Zos),2375516,06/23/2016,08/17/2017
19321000087101,M022919,Zostavax® II (Zos),2375516,07/28/2016,08/17/2017
19321000087101,M023917,Zostavax® II (Zos),2375516,08/11/2016,08/17/2017
19321000087101,M021160,Zostavax® II (Zos),2375516,08/24/2016,08/17/2017
19321000087101,M031694,Zostavax® II (Zos),2375516,09/14/2016,09/02/2017
19321000087101,M032611,Zostavax® II (Zos),2375516,09/29/2016,01/06/2018
19321000087101,M033057,Zostavax® II (Zos),2375516,10/06/2016,01/06/2018
19321000087101,M033059,Zostavax® II (Zos),2375516,10/06/2016,01/06/2018
19321000087101,M033058,Zostavax® II (Zos),2375516,10/13/2016,01/06/2018
19321000087101,M035382,Zostavax® II (Zos),2375516,10/27/2016,01/10/2018
19321000087101,M039062,Zostavax® II (Zos),2375516,11/30/2016,03/06/2018
19321000087101,M039900,Zostavax® II (Zos),2375516,12/07/2016,03/06/2018
19321000087101,M042007,Zostavax® II (Zos),2375516,12/08/2016,04/12/2018
19321000087101,M041193,Zostavax® II (Zos),2375516,12/13/2016,03/07/2018
19321000087101,M043420,Zostavax® II (Zos),2375516,01/17/2017,04/30/2018
19321000087101,M042855,Zostavax® II (Zos),2375516,01/20/2017,04/19/2018
19321000087101,M046365,Zostavax® II (Zos),2375516,02/17/2017,05/21/2018
19321000087101,M046366,Zostavax® II (Zos),2375516,02/17/2017,05/21/2018
7031000087105,N1L27,Act-HIB® (Hib),1959034,07/21/2017,10/31/2019
7031000087105,UI774AA,Act-HIB® (Hib),1959034,10/02/2017,02/28/2019
7431000087103,C5312A,Adacel® (Tdap),2240255,04/07/2017,09/30/2019
7431000087103,C5063A,Adacel® (Tdap),2240255,04/18/2017,09/30/2018
7431000087103,C5063B,Adacel® (Tdap),2240255,04/18/2017,09/30/2018
7431000087103,C4817AD,Adacel® (Tdap),2240255,04/21/2017,08/31/2017
7431000087103,C4995BA,Adacel® (Tdap),2240255,04/21/2017,05/31/2018
7431000087103,C5080AD,Adacel® (Tdap),2240255,04/21/2017,09/30/2018
7431000087103,C5282B,Adacel® (Tdap),2240255,04/28/2017,08/31/2019
7431000087103,C5271A,Adacel® (Tdap),2240255,06/23/2017,08/31/2019
7431000087103,C4995AC,Adacel® (Tdap),2240255,07/11/2017,05/31/2018
7431000087103,C5133AB,Adacel® (Tdap),2240255,07/11/2017,01/31/2019
7431000087103,C5134AA,Adacel® (Tdap),2240255,08/02/2017,03/31/2019
7431000087103,C5174AA,Adacel® (Tdap),2240255,08/02/2017,02/28/2019
7431000087103,C5203BB,Adacel® (Tdap),2240255,08/02/2017,04/30/2019
7431000087103,C5192B,Adacel® (Tdap),2240255,08/24/2017,04/30/2019
7431000087103,C5003AB,Adacel® (Tdap),2240255,09/06/2017,06/30/2018
7431000087103,C4994AD,Adacel® (Tdap),2240255,09/06/2017,05/31/2018
7431000087103,C4995BE,Adacel® (Tdap),2240255,09/06/2017,05/31/2018
7431000087103,C5063AE,Adacel® (Tdap),2240255,09/06/2017,09/30/2018
7431000087103,C5063BB,Adacel® (Tdap),2240255,09/06/2017,09/30/2018
7431000087103,C5192AB,Adacel® (Tdap),2240255,09/06/2017,04/30/2019
7431000087103,C5133AC,Adacel® (Tdap),2240255,10/02/2017,01/31/2019
7481000087104,N1A83,Adacel®-Polio (Tdap-IPV),2352044,04/07/2017,09/30/2018
7481000087104,L0242,Adacel®-Polio (Tdap-IPV),2352044,07/14/2017,04/30/2017
7481000087104,N1H36,Adacel®-Polio (Tdap-IPV),2352044,08/03/2017,05/30/2019
7481000087104,N1F03,Adacel®-Polio (Tdap-IPV),2352044,08/08/2017,02/28/2019
,171001,AGRIFLU,2428881,09/05/2017,05/31/2018
22971000087103,176352A,AGRIFLU® (Inf),2346850,09/05/2017,04/30/2018
22971000087103,176102,AGRIFLU® (Inf),2346850,09/05/2017,04/30/2018
22971000087103,176101A,AGRIFLU® (Inf),2346850,09/05/2017,04/30/2018
22971000087103,176002,AGRIFLU® (Inf),2346850,09/05/2017,04/30/2018
22971000087103,176002C,AGRIFLU® (Inf),2346850,09/05/2017,04/30/2018
22971000087103,177302,AGRIFLU® (Inf),2346850,09/18/2017,06/30/2018
22971000087103,178302,AGRIFLU® (Inf),2346850,10/17/2017,07/31/2018
22971000087103,178301,AGRIFLU® (Inf),2346850,10/25/2017,07/31/2018
19311000087109,167701,BEXSERO® (Men-B),2417030,04/11/2017,05/31/2018
19311000087109,169501B,BEXSERO® (Men-B),2417030,10/02/2017,07/31/2018
19311000087109,166101B,BEXSERO® (Men-B),2417030,10/02/2017,04/30/2018
7441000087109,AC37B247BA,Boostrix® (Tdap),2247600,04/07/2017,05/31/2019
7441000087109,AC37B269AA,Boostrix® (Tdap),2247600,04/18/2017,09/30/2019
7441000087109,AC37B269AB,Boostrix® (Tdap),2247600,05/16/2017,09/30/2019
7441000087109,AC37B269AC,Boostrix® (Tdap),2247600,07/18/2017,09/30/2019
7491000087102,AC39B098BH,Boostrix®-Polio (Tdap-IPV),2312557,05/16/2017,02/28/2019
7491000087102,AC39B098BI,Boostrix®-Polio (Tdap-IPV),2312557,07/05/2017,02/28/2019
7491000087102,AC39B108AA,Boostrix®-Polio (Tdap-IPV),2312557,11/02/2017,10/31/2019
7491000087102,AC39B108BA,Boostrix®-Polio (Tdap-IPV),2312557,11/02/2017,10/31/2019
7491000087102,AC39B108BC,Boostrix®-Polio (Tdap-IPV),2312557,11/30/2017,10/31/2019
7401000087106,KV6461B1,Dukoral® (Chol-Ecol-O),2247208,04/07/2017,10/31/2019
7401000087106,KV6463A1,Dukoral® (Chol-Ecol-O),2247208,04/28/2017,11/30/2019
7401000087106,KV6463B1,Dukoral® (Chol-Ecol-O),2247208,05/01/2017,11/30/2019
7401000087106,KV00030,Dukoral® (Chol-Ecol-O),2247208,06/02/2017,02/28/2020
7401000087106,KV00031,Dukoral® (Chol-Ecol-O),2247208,06/16/2017,02/29/2020
7401000087106,KV00032,Dukoral® (Chol-Ecol-O),2247208,06/26/2017,02/29/2020
7401000087106,KV00033,Dukoral® (Chol-Ecol-O),2247208,07/12/2017,02/29/2020
7401000087106,KV00043,Dukoral® (Chol-Ecol-O),2247208,09/08/2017,03/31/2020
7401000087106,KV00044,Dukoral® (Chol-Ecol-O),2247208,09/21/2017,03/31/2020
7401000087106,KV00047,Dukoral® (Chol-Ecol-O),2247208,10/06/2017,04/30/2020
7401000087106,KV00060,Dukoral® (Chol-Ecol-O),2247208,11/22/2017,04/30/2020
7401000087106,KV00061,Dukoral® (Chol-Ecol-O),2247208,12/01/2017,04/30/2020
6911000087104,AHBVC638AR,Engerix® B (HB),1919431,05/30/2017,09/30/2019
6911000087104,AHBVC608AA,Engerix® B (HB),1919431,06/09/2017,02/28/2019
6911000087104,AHBVC639AI,Engerix® B (HB),1919431,08/10/2017,09/30/2019
6911000087104,AHBVC636CL,Engerix® B (HB),1919431,08/10/2017,09/30/2019
6921000087107,AHBVC637AE,Engerix® B pediatric (HB),2296454,08/10/2017,09/30/2019
6911000087104,AHBVC650AV,Engerix® B (HB),1919431,09/22/2017,03/31/2020
6911000087104,AHBVC653AC,Engerix® B (HB),1919431,10/30/2017,03/31/2020
22981000087101,178401,FLUAD® (Inf),2362384,09/05/2017,04/30/2018
20811000087102,9XF3F,FLULAVAL® TETRA (Inf),2420783,09/26/2017,07/31/2018
20811000087102,2ZK7F,FLULAVAL® TETRA (Inf),2420783,09/26/2017,07/31/2018
20811000087102,4S9CK,FLULAVAL® TETRA (Inf),2420783,10/12/2017,07/31/2018
20811000087102,4KA24,FLULAVAL® TETRA (Inf),2420783,10/18/2017,08/31/2018
20741000087105,JK2515,FLUMIST® QUADRIVALENT (LAIV),2426544,09/14/2017,01/18/2018
20741000087105,JK2515B,FLUMIST® QUADRIVALENT (LAIV),2426544,11/08/2017,03/15/2018
,493EJ,Fluviral,2420686,09/08/2017,06/30/2018
,3DE32,Fluviral,2420686,09/08/2017,06/30/2018
,G2MZ2,Fluviral,2420686,09/08/2017,06/30/2018
,2JN95,Fluviral,2420686,09/12/2017,06/30/2018
,NS55A,Fluviral,2420686,09/12/2017,06/30/2018
,5933E,Fluviral,2420686,09/26/2017,07/31/2018
,CK322,Fluviral,2420686,10/10/2017,07/31/2018
,K4MB3,Fluviral,2420686,10/18/2017,08/31/2018
,UI823AA,Fluzone Quadrivalent,2420643,09/08/2017,06/30/2018
,UI825AA,Fluzone Quadrivalent,2432730,09/08/2017,06/30/2018
,UI825AB,Fluzone Quadrivalent,2432730,09/08/2017,06/30/2018
,UI828AA,Fluzone Quadrivalent,2420643,09/11/2017,06/30/2018
,UI828AB,Fluzone Quadrivalent,2420643,09/11/2017,06/30/2018
,UI825AE,Fluzone Quadrivalent,2432730,09/22/2017,06/30/2018
,UI831AA,Fluzone Quadrivalent,2432730,09/22/2017,06/30/2018
,UI879AB,Fluzone Quadrivalent,2420643,10/19/2017,06/30/2018
,UI843AB,Fluzone Quadrivalent,2420643,11/02/2017,06/30/2018
,UI843AA,Fluzone Quadrivalent,2420643,11/09/2017,06/30/2018
21931000087105,UI853AA,FLUZONE® High-Dose (Inf),2445646,09/29/2017,04/25/2018
20871000087109,N005775,Gardasil® 9 (HPV-9),2437058,04/20/2017,11/21/2019
20871000087109,N000810,Gardasil® 9 (HPV-9),2437058,04/20/2017,03/22/2019
20871000087109,N011991,Gardasil® 9 (HPV-9),2437058,05/18/2017,11/21/2019
20871000087109,N012483,Gardasil® 9 (HPV-9),2437058,06/13/2017,11/21/2019
20871000087109,N011348,Gardasil® 9 (HPV-9),2437058,06/13/2017,11/10/2019
20871000087109,N018918,Gardasil® 9 (HPV-9),2437058,09/08/2017,11/10/2019
20871000087109,N021744,Gardasil® 9 (HPV-9),2437058,09/20/2017,01/23/2020
20871000087109,N021745,Gardasil® 9 (HPV-9),2437058,09/20/2017,01/23/2020
20871000087109,N025433,Gardasil® 9 (HPV-9),2437058,11/15/2017,01/23/2020
20871000087109,N026826,Gardasil® 9 (HPV-9),2437058,11/15/2017,11/10/2019
6881000087104,AHAVB879BM,Havrix® 720 Junior (HA),2231056,04/25/2017,03/31/2019
6871000087101,AHAVB909AP,Havrix® 1440 (HA),2187078,05/30/2017,09/30/2019
6881000087104,AHAVB882BL,Havrix® 720 Junior (HA),2231056,08/10/2017,05/31/2019
6881000087104,AHAVB889BB,Havrix® 720 Junior (HA),2231056,08/10/2017,05/31/2019
6871000087101,AHAVB931AC,Havrix® 1440 (HA),2187078,10/02/2017,06/30/2020
6871000087101,AHAVB931AK,Havrix® 1440 (HA),2187078,11/01/2017,06/30/2020
6881000087104,AHAVB915BP,Havrix® 720 Junior (HA),2231056,11/03/2017,01/31/2020
7041000087104,A72CA967B,Hiberix® (Hib),2239200,10/25/2017,01/31/2020
7361000087100,N1B561M,Imovax® Polio (IPV),1959042,04/25/2017,02/28/2019
7361000087100,P3A29,Imovax® Polio (IPV),1959042,11/14/2017,12/31/2019
7381000087106,N1B05,Imovax® Rabies (Rab),1908286,10/04/2017,02/26/2019
7451000087107,A21CC997A,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,04/07/2017,02/28/2019
7451000087107,A21CC941B,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,04/26/2017,02/28/2019
7451000087107,A21CD036A,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,05/16/2017,02/28/2019
7451000087107,A21CD089A,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,08/22/2017,09/30/2019
7451000087107,A21CD122A,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,08/22/2017,11/30/2019
7451000087107,A21CD063A,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,08/22/2017,09/30/2019
7451000087107,A21CD123A,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,09/14/2017,11/30/2019
7451000087107,A21CD149A,Infanrix® hexa (DTaP-HB-IPV-Hib),2253852,10/23/2017,11/30/2019
7621000087103,N20TA,Influvac® (Inf),2269562,09/05/2017,05/31/2018
7621000087103,N18TA,Influvac® (Inf),2269562,09/12/2017,05/31/2018
7621000087103,N18T,Influvac® (Inf),2269562,09/26/2017,05/31/2018
7621000087103,N20T,Influvac® (Inf),2269562,09/26/2017,05/31/2018
7621000087103,N45T,Influvac® (Inf),2269562,11/14/2017,06/30/2018
7151000087100,JEV16E25G,IXIARO (JE),2333279,05/09/2017,11/30/2018
7151000087100,JEV16F27G,IXIARO (JE),2333279,08/04/2017,12/31/2018
7151000087100,JEV17B44G,IXIARO (JE),2333279,11/02/2017,06/30/2019
7131000087109,U5747BA,Menactra® (Men-C-ACYW-135),2279924,04/12/2017,12/01/2018
7131000087109,U5747AA,Menactra® (Men-C-ACYW-135),2279924,04/12/2017,11/11/2018
7131000087109,U5819AE,Menactra® (Men-C-ACYW-135),2279924,06/21/2017,02/17/2019
7131000087109,U5870AE,Menactra® (Men-C-ACYW-135),2279924,08/17/2017,05/18/2019
7131000087109,U5837BC,Menactra® (Men-C-ACYW-135),2279924,09/26/2017,03/15/2019
21691000087104,161601,MENJUGATE® Liquid(Men-C-C),2440709,06/23/2017,09/30/2019
21691000087104,161701,MENJUGATE® Liquid(Men-C-C),2440709,07/04/2017,09/30/2019
21691000087104,172901,MENJUGATE® Liquid(Men-C-C),2440709,09/11/2017,01/31/2020
21691000087104,172901A,MENJUGATE® Liquid(Men-C-C),2440709,09/11/2017,01/31/2020
21691000087104,172801,MENJUGATE® Liquid(Men-C-C),2440709,09/21/2017,12/31/2019
7161000087102,N012912,M-M-R® II (MMR),466085,05/10/2017,04/25/2019
7161000087102,N021029,M-M-R® II (MMR),466085,09/29/2017,08/02/2019
7081000087109,VNS1R11CAC,NeisVac-C® (Men-C-C),2245057,06/29/2017,02/29/2020
7081000087109,VNS1R14AAB,NeisVac-C® (Men-C-C),2245057,06/29/2017,04/30/2020
7081000087109,VNS1R09BAE,NeisVac-C® (Men-C-C),2245057,08/15/2017,12/31/2019
7081000087109,VNS1R12EAA,NeisVac-C® (Men-C-C),2245057,08/15/2017,02/29/2020
19351000087108,A90CA275C,Nimenrix® (Men-C-ACYW-135),2402904,04/28/2017,06/30/2019
19351000087108,A90CA275B,Nimenrix® (Men-C-ACYW-135),2402904,04/28/2017,06/30/2019
19351000087108,A90CA281A,Nimenrix® (Men-C-ACYW-135),2402904,07/19/2017,11/30/2019
19351000087108,A90CA306D,Nimenrix® (Men-C-ACYW-135),2402904,12/04/2017,12/31/2019
19351000087108,A90CA306B,Nimenrix® (Men-C-ACYW-135),2402904,12/04/2017,12/31/2019
7521000087104,C5018A,Pediacel® (DTaP-IPV-Hib),2243167,05/25/2017,07/31/2018
7521000087104,C5018B,Pediacel® (DTaP-IPV-Hib),2243167,05/25/2017,07/31/2018
7521000087104,C5126A,Pediacel® (DTaP-IPV-Hib),2243167,06/07/2017,01/31/2019
7521000087104,C5261A,Pediacel® (DTaP-IPV-Hib),2243167,06/14/2017,07/31/2017
7521000087104,C5247A,Pediacel® (DTaP-IPV-Hib),2243167,06/28/2017,07/31/2019
7521000087104,C5172AA,Pediacel® (DTaP-IPV-Hib),2243167,07/11/2017,03/31/2019
7521000087104,C5218AA,Pediacel® (DTaP-IPV-Hib),2243167,08/02/2017,05/31/2019
7521000087104,C5126AA,Pediacel® (DTaP-IPV-Hib),2243167,09/06/2017,01/31/2019
7521000087104,C5407A,Pediacel® (DTaP-IPV-Hib),2243167,10/31/2017,02/28/2020
7521000087104,C5237A,Pediacel® (DTaP-IPV-Hib),2243167,12/11/2017,07/31/2019
7521000087104,C5237B,Pediacel® (DTaP-IPV-Hib),2243167,12/11/2017,07/31/2019
7641000087107,N012484,Pneumovax® 23 (Pneu-P-23),431648,05/24/2017,10/26/2018
7641000087107,N015629,Pneumovax® 23 (Pneu-P-23),431648,07/21/2017,10/26/2018
7641000087107,N019116,Pneumovax® 23 (Pneu-P-23),431648,08/08/2017,03/08/2019
7641000087107,N019599,Pneumovax® 23 (Pneu-P-23),431648,08/09/2017,10/26/2018
7641000087107,N023304,Pneumovax® 23 (Pneu-P-23),431648,09/26/2017,03/08/2019
7641000087107,N025714,Pneumovax® 23 (Pneu-P-23),431648,10/18/2017,03/08/2019
7681000087102,S66654,Prevnar® 13 (Pneu-C-13),2335204,05/04/2017,10/31/2019
7681000087102,S70680,Prevnar® 13 (Pneu-C-13),2335204,05/04/2017,08/31/2019
7681000087102,T01492,Prevnar® 13 (Pneu-C-13),2335204,07/11/2017,10/14/2018
7681000087102,T24279,Prevnar® 13 (Pneu-C-13),2335204,08/15/2017,09/30/2019
7681000087102,T44989,Prevnar® 13 (Pneu-C-13),2335204,09/19/2017,10/31/2019
7681000087102,T45004,Prevnar® 13 (Pneu-C-13),2335204,09/19/2017,03/31/2020
7681000087102,T52808,Prevnar® 13 (Pneu-C-13),2335204,10/06/2017,04/30/2020
7681000087102,T84389,Prevnar® 13 (Pneu-C-13),2335204,11/30/2017,01/31/2020
7171000087106,AMJRD417AA,Priorix® (MMR),2239208,06/02/2017,12/31/2018
7171000087106,AMJRD417AB,Priorix® (MMR),2239208,06/05/2017,03/31/2019
7171000087106,AMJRD362AD,Priorix® (MMR),2239208,06/13/2017,03/31/2019
7181000087108,AMRVA470AA,Priorix-Tetra® (MMR-Var),2297884,05/02/2017,01/31/2018
7181000087108,AMRVA481BA,Priorix-Tetra® (MMR-Var),2297884,07/18/2017,07/31/2018
7181000087108,AMRVA492BA,Priorix-Tetra® (MMR-Var),2297884,10/11/2017,09/30/2018
7181000087108,AMRVA522AA,Priorix-Tetra® (MMR-Var),2297884,12/11/2017,12/31/2018
7181000087108,AMRVA495AA,Priorix-Tetra® (MMR-Var),2297884,12/13/2017,10/31/2018
7181000087108,AMRVA519AA,Priorix-Tetra® (MMR-Var),2297884,12/13/2017,12/31/2018
19441000087102,N004189,ProQuad® (MMR-Var),2399229,04/25/2017,08/05/2018
19441000087102,N005625,ProQuad® (MMR-Var),2399229,05/02/2017,08/15/2018
19441000087102,N007933,ProQuad® (MMR-Var),2399229,05/18/2017,09/04/2018
19441000087102,N007115,ProQuad® (MMR-Var),2399229,05/18/2017,08/28/2018
19441000087102,N013271,ProQuad® (MMR-Var),2399229,07/24/2017,10/25/2018
